,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
2817,2017,India,empower,77,17097,0.004503714,7,216,209,empowerment
2818,2018,India,empower,72,19170,0.0037558690000000002,7,216,209,empowerment
2819,2019,India,empower,67,20849,0.003213583,7,216,209,empowerment
2820,2020,India,empower,69,21942,0.003144654,7,216,209,empowerment
2821,2021,India,empower,72,12622,0.005704326,7,216,209,empowerment
2861,2010,India,support,2,1584,0.001262626,7,220,213,female stereotypes
2862,2011,India,support,2,2438,0.000820345,7,220,213,female stereotypes
2863,2012,India,support,9,3634,0.00247661,7,220,213,female stereotypes
2864,2013,India,support,9,4910,0.001832994,7,220,213,female stereotypes
2865,2014,India,support,24,7502,0.0031991470000000003,7,220,213,female stereotypes
2866,2015,India,support,42,10532,0.003987847,7,220,213,female stereotypes
2867,2016,India,support,54,14012,0.00385384,7,220,213,female stereotypes
2868,2017,India,support,59,17097,0.003450898,7,220,213,female stereotypes
2869,2018,India,support,83,19170,0.0043296820000000005,7,220,213,female stereotypes
2870,2019,India,support,115,20849,0.005515852,7,220,213,female stereotypes
2871,2020,India,support,120,21942,0.005468964000000001,7,220,213,female stereotypes
2872,2021,India,support,128,12622,0.010141024,7,220,213,female stereotypes
2929,2010,India,threaten,1,1584,0.000631313,8,225,225,crime and violence
2930,2011,India,threaten,4,2438,0.0016406889999999999,8,225,225,crime and violence
2931,2012,India,threaten,8,3634,0.0022014310000000002,8,225,225,crime and violence
2932,2013,India,threaten,9,4910,0.001832994,8,225,225,crime and violence
2933,2014,India,threaten,12,7502,0.001599573,8,225,225,crime and violence
2934,2015,India,threaten,17,10532,0.0016141279999999998,8,225,225,crime and violence
2935,2016,India,threaten,31,14012,0.002212389,8,225,225,crime and violence
2936,2017,India,threaten,49,17097,0.002866,8,225,225,crime and violence
2937,2018,India,threaten,63,19170,0.003286385,8,225,225,crime and violence
2938,2019,India,threaten,72,20849,0.003453403,8,225,225,crime and violence
2939,2020,India,threaten,66,21942,0.00300793,8,225,225,crime and violence
2940,2021,India,threaten,61,12622,0.0048328320000000004,8,225,225,crime and violence
2963,2010,India,hindu,1,1584,0.000631313,5,227,227,"race, ethnicity and identity"
2964,2011,India,hindu,4,2438,0.0016406889999999999,5,227,227,"race, ethnicity and identity"
2965,2012,India,hindu,5,3634,0.001375894,5,227,227,"race, ethnicity and identity"
2966,2013,India,hindu,4,4910,0.000814664,5,227,227,"race, ethnicity and identity"
2967,2014,India,hindu,9,7502,0.00119968,5,227,227,"race, ethnicity and identity"
2968,2015,India,hindu,26,10532,0.002468667,5,227,227,"race, ethnicity and identity"
2969,2016,India,hindu,41,14012,0.002926063,5,227,227,"race, ethnicity and identity"
2970,2017,India,hindu,64,17097,0.003743347,5,227,227,"race, ethnicity and identity"
2971,2018,India,hindu,84,19170,0.004381847,5,227,227,"race, ethnicity and identity"
2972,2019,India,hindu,118,20849,0.005659744,5,227,227,"race, ethnicity and identity"
2973,2020,India,hindu,136,21942,0.006198159,5,227,227,"race, ethnicity and identity"
2974,2021,India,hindu,60,12622,0.004753605,5,227,227,"race, ethnicity and identity"
2980,2010,India,gender,2,1584,0.001262626,6,228,228,"race, ethnicity and identity"
2981,2011,India,gender,8,2438,0.0032813779999999997,6,228,228,"race, ethnicity and identity"
2982,2012,India,gender,14,3634,0.003852504,6,228,228,"race, ethnicity and identity"
2983,2013,India,gender,20,4910,0.00407332,6,228,228,"race, ethnicity and identity"
2984,2014,India,gender,64,7502,0.008531058000000001,6,228,228,"race, ethnicity and identity"
2985,2015,India,gender,66,10532,0.006266616,6,228,228,"race, ethnicity and identity"
2986,2016,India,gender,118,14012,0.008421353000000001,6,228,228,"race, ethnicity and identity"
2987,2017,India,gender,119,17097,0.006960285,6,228,228,"race, ethnicity and identity"
2988,2018,India,gender,153,19170,0.007981221,6,228,228,"race, ethnicity and identity"
2989,2019,India,gender,192,20849,0.009209075,6,228,228,"race, ethnicity and identity"
2990,2020,India,gender,182,21942,0.008294595,6,228,228,"race, ethnicity and identity"
2991,2021,India,gender,112,12622,0.008873396,6,228,228,"race, ethnicity and identity"
2997,2010,India,pilot,1,1584,0.000631313,5,230,230,empowerment
2998,2011,India,pilot,6,2438,0.002461034,5,230,230,empowerment
2999,2012,India,pilot,7,3634,0.001926252,5,230,230,empowerment
3000,2013,India,pilot,13,4910,0.0026476579999999998,5,230,230,empowerment
3001,2014,India,pilot,16,7502,0.002132765,5,230,230,empowerment
3002,2015,India,pilot,33,10532,0.003133308,5,230,230,empowerment
3003,2016,India,pilot,72,14012,0.005138453,5,230,230,empowerment
3004,2017,India,pilot,63,17097,0.003684857,5,230,230,empowerment
3005,2018,India,pilot,82,19170,0.004277517,5,230,230,empowerment
3006,2019,India,pilot,99,20849,0.004748429,5,230,230,empowerment
3007,2020,India,pilot,81,21942,0.00369155,5,230,230,empowerment
3008,2021,India,pilot,54,12622,0.0042782440000000005,5,230,230,empowerment
3116,2010,India,transgender,1,1584,0.000631313,11,239,240,"race, ethnicity and identity"
3117,2011,India,transgender,5,2438,0.002050861,11,239,240,"race, ethnicity and identity"
3118,2012,India,transgender,4,3634,0.001100715,11,239,240,"race, ethnicity and identity"
3119,2013,India,transgender,13,4910,0.0026476579999999998,11,239,240,"race, ethnicity and identity"
3120,2014,India,transgender,14,7502,0.001866169,11,239,240,"race, ethnicity and identity"
3121,2015,India,transgender,56,10532,0.005317129,11,239,240,"race, ethnicity and identity"
3122,2016,India,transgender,65,14012,0.004638881,11,239,240,"race, ethnicity and identity"
3123,2017,India,transgender,76,17097,0.004445224,11,239,240,"race, ethnicity and identity"
3124,2018,India,transgender,74,19170,0.003860198,11,239,240,"race, ethnicity and identity"
3125,2019,India,transgender,97,20849,0.004652501,11,239,240,"race, ethnicity and identity"
3126,2020,India,transgender,50,21942,0.002278735,11,239,240,"race, ethnicity and identity"
3127,2021,India,transgender,45,12622,0.003565204,11,239,240,"race, ethnicity and identity"
3133,2010,India,assault,3,1584,0.0018939389999999999,7,240,238,crime and violence
3134,2011,India,assault,8,2438,0.0032813779999999997,7,240,238,crime and violence
3135,2012,India,assault,9,3634,0.00247661,7,240,238,crime and violence
3136,2013,India,assault,24,4910,0.004887984000000001,7,240,238,crime and violence
3137,2014,India,assault,31,7502,0.004132231,7,240,238,crime and violence
3138,2015,India,assault,51,10532,0.004842385,7,240,238,crime and violence
3139,2016,India,assault,87,14012,0.006208964,7,240,238,crime and violence
3140,2017,India,assault,130,17097,0.007603673000000001,7,240,238,crime and violence
3141,2018,India,assault,186,19170,0.00970266,7,240,238,crime and violence
3142,2019,India,assault,143,20849,0.0068588419999999995,7,240,238,crime and violence
3143,2020,India,assault,188,21942,0.008568043000000001,7,240,238,crime and violence
3144,2021,India,assault,134,12622,0.010616384,7,240,238,crime and violence
3201,2010,India,oscar,1,1584,0.000631313,5,246,246,empowerment
3202,2011,India,oscar,2,2438,0.000820345,5,246,246,empowerment
3203,2012,India,oscar,3,3634,0.000825537,5,246,246,empowerment
3204,2013,India,oscar,4,4910,0.000814664,5,246,246,empowerment
3205,2014,India,oscar,9,7502,0.00119968,5,246,246,empowerment
3206,2015,India,oscar,25,10532,0.002373718,5,246,246,empowerment
3207,2016,India,oscar,27,14012,0.00192692,5,246,246,empowerment
3208,2017,India,oscar,30,17097,0.001754694,5,246,246,empowerment
3209,2018,India,oscar,26,19170,0.001356286,5,246,246,empowerment
3210,2019,India,oscar,44,20849,0.002110413,5,246,246,empowerment
3211,2020,India,oscar,34,21942,0.00154954,5,246,246,empowerment
3212,2021,India,oscar,42,12622,0.0033275229999999998,5,246,246,empowerment
3320,2010,India,worth,1,1584,0.000631313,5,258,258,empowerment
3321,2011,India,worth,6,2438,0.002461034,5,258,258,empowerment
3322,2012,India,worth,6,3634,0.0016510729999999999,5,258,258,empowerment
3323,2013,India,worth,6,4910,0.0012219960000000001,5,258,258,empowerment
3324,2014,India,worth,6,7502,0.0007997869999999999,5,258,258,empowerment
3325,2015,India,worth,14,10532,0.0013292820000000002,5,258,258,empowerment
3326,2016,India,worth,24,14012,0.0017128179999999998,5,258,258,empowerment
3327,2017,India,worth,25,17097,0.001462245,5,258,258,empowerment
3328,2018,India,worth,36,19170,0.001877934,5,258,258,empowerment
3329,2019,India,worth,44,20849,0.002110413,5,258,258,empowerment
3330,2020,India,worth,50,21942,0.002278735,5,258,258,empowerment
3331,2021,India,worth,38,12622,0.003010616,5,258,258,empowerment
3371,2010,India,violence,3,1584,0.0018939389999999999,8,261,261,crime and violence
3372,2011,India,violence,3,2438,0.001230517,8,261,261,crime and violence
3373,2012,India,violence,13,3634,0.003577325,8,261,261,crime and violence
3374,2013,India,violence,38,4910,0.007739308,8,261,261,crime and violence
3375,2014,India,violence,50,7502,0.006664889,8,261,261,crime and violence
3376,2015,India,violence,50,10532,0.004747436,8,261,261,crime and violence
3377,2016,India,violence,59,14012,0.004210677,8,261,261,crime and violence
3378,2017,India,violence,68,17097,0.003977306,8,261,261,crime and violence
3379,2018,India,violence,82,19170,0.004277517,8,261,261,crime and violence
3380,2019,India,violence,97,20849,0.004652501,8,261,261,crime and violence
3381,2020,India,violence,155,21942,0.0070640780000000005,8,261,261,crime and violence
3382,2021,India,violence,108,12622,0.008556489,8,261,261,crime and violence
3388,2010,India,director,2,1584,0.001262626,8,262,262,empowerment
3389,2011,India,director,5,2438,0.002050861,8,262,262,empowerment
3390,2012,India,director,7,3634,0.001926252,8,262,262,empowerment
3391,2013,India,director,13,4910,0.0026476579999999998,8,262,262,empowerment
3392,2014,India,director,30,7502,0.003998934,8,262,262,empowerment
3393,2015,India,director,49,10532,0.004652488,8,262,262,empowerment
3394,2016,India,director,58,14012,0.004139309,8,262,262,empowerment
3395,2017,India,director,74,17097,0.004328245,8,262,262,empowerment
3396,2018,India,director,105,19170,0.005477308,8,262,262,empowerment
3397,2019,India,director,93,20849,0.0044606459999999995,8,262,262,empowerment
3398,2020,India,director,89,21942,0.004056148,8,262,262,empowerment
3399,2021,India,director,71,12622,0.005625099000000001,8,262,262,empowerment
3439,2010,India,leader,4,1584,0.002525253,6,268,268,empowerment
3440,2011,India,leader,6,2438,0.002461034,6,268,268,empowerment
3441,2012,India,leader,14,3634,0.003852504,6,268,268,empowerment
3442,2013,India,leader,29,4910,0.005906314,6,268,268,empowerment
3443,2014,India,leader,44,7502,0.005865103000000001,6,268,268,empowerment
3444,2015,India,leader,63,10532,0.00598177,6,268,268,empowerment
3445,2016,India,leader,83,14012,0.0059234940000000005,6,268,268,empowerment
3446,2017,India,leader,99,17097,0.00579049,6,268,268,empowerment
3447,2018,India,leader,149,19170,0.007772561,6,268,268,empowerment
3448,2019,India,leader,175,20849,0.008393688,6,268,268,empowerment
3449,2020,India,leader,228,21942,0.010391031,6,268,268,empowerment
3450,2021,India,leader,132,12622,0.010457931,6,268,268,empowerment
3456,2010,India,bride,1,1584,0.000631313,5,269,269,female stereotypes
3457,2011,India,bride,3,2438,0.001230517,5,269,269,female stereotypes
3458,2012,India,bride,7,3634,0.001926252,5,269,269,female stereotypes
3459,2013,India,bride,6,4910,0.0012219960000000001,5,269,269,female stereotypes
3460,2014,India,bride,14,7502,0.001866169,5,269,269,female stereotypes
3461,2015,India,bride,27,10532,0.002563616,5,269,269,female stereotypes
3462,2016,India,bride,26,14012,0.0018555520000000001,5,269,269,female stereotypes
3463,2017,India,bride,29,17097,0.001696204,5,269,269,female stereotypes
3464,2018,India,bride,31,19170,0.00161711,5,269,269,female stereotypes
3465,2019,India,bride,46,20849,0.002206341,5,269,269,female stereotypes
3466,2020,India,bride,30,21942,0.0013672410000000002,5,269,269,female stereotypes
3467,2021,India,bride,33,12622,0.002614483,5,269,269,female stereotypes
3507,2010,India,black,6,1584,0.003787879,5,274,274,"race, ethnicity and identity"
3508,2011,India,black,16,2438,0.0065627559999999995,5,274,274,"race, ethnicity and identity"
3509,2012,India,black,21,3634,0.0057787559999999995,5,274,274,"race, ethnicity and identity"
3510,2013,India,black,27,4910,0.0054989819999999995,5,274,274,"race, ethnicity and identity"
3511,2014,India,black,38,7502,0.005065315999999999,5,274,274,"race, ethnicity and identity"
3512,2015,India,black,67,10532,0.006361565,5,274,274,"race, ethnicity and identity"
3513,2016,India,black,85,14012,0.006066229,5,274,274,"race, ethnicity and identity"
3514,2017,India,black,94,17097,0.0054980409999999995,5,274,274,"race, ethnicity and identity"
3515,2018,India,black,191,19170,0.009963485,5,274,274,"race, ethnicity and identity"
3516,2019,India,black,177,20849,0.008489616,5,274,274,"race, ethnicity and identity"
3517,2020,India,black,391,21942,0.017819706,5,274,274,"race, ethnicity and identity"
3518,2021,India,black,194,12622,0.015369988999999999,5,274,274,"race, ethnicity and identity"
3541,2010,India,justice,3,1584,0.0018939389999999999,7,276,276,crime and violence
3542,2011,India,justice,0,2438,0.0,7,276,276,crime and violence
3543,2012,India,justice,7,3634,0.001926252,7,276,276,crime and violence
3544,2013,India,justice,21,4910,0.004276986,7,276,276,crime and violence
3545,2014,India,justice,30,7502,0.003998934,7,276,276,crime and violence
3546,2015,India,justice,19,10532,0.001804026,7,276,276,crime and violence
3547,2016,India,justice,27,14012,0.00192692,7,276,276,crime and violence
3548,2017,India,justice,74,17097,0.004328245,7,276,276,crime and violence
3549,2018,India,justice,60,19170,0.00312989,7,276,276,crime and violence
3550,2019,India,justice,45,20849,0.002158377,7,276,276,crime and violence
3551,2020,India,justice,73,21942,0.0033269529999999997,7,276,276,crime and violence
3552,2021,India,justice,93,12622,0.007368087,7,276,276,crime and violence
3626,2010,India,gangrape,1,1584,0.000631313,8,283,283,crime and violence
3627,2011,India,gangrape,0,2438,0.0,8,283,283,crime and violence
3628,2012,India,gangrape,4,3634,0.001100715,8,283,283,crime and violence
3629,2013,India,gangrape,9,4910,0.001832994,8,283,283,crime and violence
3630,2014,India,gangrape,9,7502,0.00119968,8,283,283,crime and violence
3631,2015,India,gangrape,13,10532,0.001234333,8,283,283,crime and violence
3632,2016,India,gangrape,27,14012,0.00192692,8,283,283,crime and violence
3633,2017,India,gangrape,49,17097,0.002866,8,283,283,crime and violence
3634,2018,India,gangrape,51,19170,0.002660407,8,283,283,crime and violence
3635,2019,India,gangrape,42,20849,0.002014485,8,283,283,crime and violence
3636,2020,India,gangrape,62,21942,0.002825631,8,283,283,crime and violence
3637,2021,India,gangrape,29,12622,0.002297576,8,283,283,crime and violence
3643,2010,India,protest,3,1584,0.0018939389999999999,7,284,284,empowerment
3644,2011,India,protest,4,2438,0.0016406889999999999,7,284,284,empowerment
3645,2012,India,protest,7,3634,0.001926252,7,284,284,empowerment
3646,2013,India,protest,17,4910,0.0034623220000000003,7,284,284,empowerment
3647,2014,India,protest,24,7502,0.0031991470000000003,7,284,284,empowerment
3648,2015,India,protest,31,10532,0.002943411,7,284,284,empowerment
3649,2016,India,protest,57,14012,0.004067942,7,284,284,empowerment
3650,2017,India,protest,72,17097,0.004211265,7,284,284,empowerment
3651,2018,India,protest,122,19170,0.0063641109999999996,7,284,284,empowerment
3652,2019,India,protest,127,20849,0.006091419,7,284,284,empowerment
3653,2020,India,protest,227,21942,0.010345456,7,284,284,empowerment
3654,2021,India,protest,84,12622,0.006655047,7,284,284,empowerment
3677,2010,India,emotional,1,1584,0.000631313,9,291,291,female stereotypes
3678,2011,India,emotional,1,2438,0.000410172,9,291,291,female stereotypes
3679,2012,India,emotional,6,3634,0.0016510729999999999,9,291,291,female stereotypes
3680,2013,India,emotional,3,4910,0.0006109980000000001,9,291,291,female stereotypes
3681,2014,India,emotional,7,7502,0.000933085,9,291,291,female stereotypes
3682,2015,India,emotional,18,10532,0.001709077,9,291,291,female stereotypes
3683,2016,India,emotional,21,14012,0.001498715,9,291,291,female stereotypes
3684,2017,India,emotional,23,17097,0.001345265,9,291,291,female stereotypes
3685,2018,India,emotional,40,19170,0.0020865939999999998,9,291,291,female stereotypes
3686,2019,India,emotional,46,20849,0.002206341,9,291,291,female stereotypes
3687,2020,India,emotional,90,21942,0.004101723,9,291,291,female stereotypes
3688,2021,India,emotional,27,12622,0.0021391220000000002,9,291,291,female stereotypes
3711,2010,India,appoint,1,1584,0.000631313,7,295,295,empowerment
3712,2011,India,appoint,1,2438,0.000410172,7,295,295,empowerment
3713,2012,India,appoint,0,3634,0.0,7,295,295,empowerment
3714,2013,India,appoint,7,4910,0.001425662,7,295,295,empowerment
3715,2014,India,appoint,11,7502,0.001466276,7,295,295,empowerment
3716,2015,India,appoint,9,10532,0.000854539,7,295,295,empowerment
3717,2016,India,appoint,12,14012,0.0008564089999999999,7,295,295,empowerment
3718,2017,India,appoint,25,17097,0.001462245,7,295,295,empowerment
3719,2018,India,appoint,40,19170,0.0020865939999999998,7,295,295,empowerment
